,Name,Age,Team,Medal
4352,Yav Samuel Sylvain Cahard,22.0,France,Silver
4353,Trevor John Cahill,20.0,United States,Bronze
4354,Caitlin Kinder Cahow,20.0,United States,Bronze
4355,Caitlin Kinder Cahow,24.0,United States,Silver
4356,Cai Huijue,16.0,China,Bronze
4357,Cai Tongtong,18.0,China,Silver
4358,Cai Yalin,23.0,China,Gold
4359,Cai Yun,28.0,China-1,Silver
4360,Cai Yun,32.0,China-1,Gold
4361,Cai Zelin,25.0,China,Silver
4362,Carl Cecil Cain,22.0,United States,Gold
4363,"Lawrence J. ""Larry"" Cain",21.0,Canada,Gold
4364,"Lawrence J. ""Larry"" Cain",21.0,Canada,Silver
4365,Chiara Cainero,30.0,Italy,Gold
4366,Chiara Cainero,38.0,Italy,Silver
4367,Maureen Caird (-Jones),17.0,Australia,Gold
4368,Christopher Cairns,27.0,Australia,Bronze
4369,Petr ajnek,30.0,Czech Republic,Bronze
4370,eljko ajkovski,23.0,Yugoslavia,Silver
4371,Zlatko ajkovski,24.0,Yugoslavia,Silver
4372,Zlatko ajkovski,28.0,Yugoslavia,Silver
4373,Asl akr (-Alptekin),26.0,Turkey,Gold
4374,David Cal Figueroa,21.0,Spain,Silver
4375,David Cal Figueroa,21.0,Spain,Gold
4376,David Cal Figueroa,25.0,Spain,Silver
4377,David Cal Figueroa,29.0,Spain,Silver
4378,Giovanni Calabrese,33.0,Italy,Bronze
4379,Lucas Calabrese,25.0,Argentina,Bronze
4380,Jordi Joan Calafat Estelrich,24.0,Spain,Gold
4381,Giampaolo Calanchini,23.0,Italy,Bronze
4382,Giampaolo Calanchini,27.0,Italy,Silver
4383,Sal Horacio Calandra,23.0,Argentina,Silver
4384,Wladimiro Calarese,29.0,Italy,Bronze
4385,Wladimiro Calarese,34.0,Italy,Silver
4386,Wladimiro Calarese,38.0,Italy,Silver
4387,Attilio Calatroni,26.0,Italy,Silver
4388,Alessandro Calcaterra,21.0,Italy,Bronze
4389,Roberto Calcaterra,24.0,Italy,Bronze
4390,Gianni Caldana,22.0,Italy,Silver
4391,Paolo Caldarella,27.0,Italy,Gold
4392,"David ""Dave"" Calder",30.0,Canada,Silver
4393,"Stephen ""Steve"" Calder",26.0,Canada,Bronze
4394,Jos Manuel Caldern Borrallo,26.0,Spain,Silver
4395,Jos Manuel Caldern Borrallo,30.0,Spain,Silver
4396,Jos Manuel Caldern Borrallo,34.0,Spain,Bronze
4397,Mercedes Caldern Martnez,26.0,Cuba,Gold
4398,Miguel Caldern Gmez,21.0,Cuba,Bronze
4399,Rosir Calderon Daz,19.0,Cuba,Bronze
4400,Miguel Calds Luis,25.0,Cuba,Gold
4401,Miguel Calds Luis,29.0,Cuba,Silver
4402,Vladimr Caldr,25.0,Czechoslovakia,Silver
4403,Hilary Caldwell,25.0,Canada,Bronze
4404,Hubert Augustus Caldwell (-Aspinwall),20.0,United States,Gold
4405,"Joseph Louis ""Joe"" Caldwell",22.0,United States,Gold
4406,"John ""Johnny"" Caldwell",18.0,Ireland,Bronze
4407,Hctor O. Calegaris,45.0,Tango,Silver
4408,Anton Calenic,25.0,Romania,Silver
4409,Lee Quincy Calhoun,23.0,United States,Gold
4410,Lee Quincy Calhoun,27.0,United States,Gold
4411,Umberto Caligaris,26.0,Italy,Bronze
4412,Irving Romaro Calkins,32.0,United States,Gold
4413,Ryan Callahan,24.0,United States,Silver
4414,Mara Luisa Calle Williams,35.0,Colombia,Bronze
4415,Clarence H. Callender,26.0,Great Britain,Silver
4416,Emmanuel Earl Callender,24.0,Trinidad and Tobago,Gold
4417,Emmanuel Earl Callender,28.0,Trinidad and Tobago,Silver
4418,Els Callens,30.0,Belgium,Bronze
4419,Novella Calligaris,17.0,Italy,Silver
4420,Novella Calligaris,17.0,Italy,Bronze
4421,Facundo Callioni,30.0,Argentina,Gold
4422,Eugne Henri Callot,20.0,France,Silver
4423,Ashley John Callus,21.0,Australia,Gold
4424,Ashley John Callus,29.0,Australia,Bronze
4425,Alain Calmat,23.0,France,Silver
4426,George Charles Calnan,28.0,United States,Bronze
4427,George Charles Calnan,32.0,United States,Bronze
4428,Jan aloun,25.0,Czech Republic,Gold
4429,Dyana Jane Calub,24.0,Australia,Silver
4430,John Selwin Calverley,44.0,Brynhild-2,Silver
4431,Schillonie Calvert,23.0,Jamaica,Silver
4432,Eva Calvo Gmez,25.0,Spain,Silver
4433,Juan ngel Calzado de Castro,23.0,Spain,Bronze
4434,"Elizabeth Folake ""Liz"" Cambage",20.0,Australia,Bronze
4435,Ivn Cambar Rodrguez,28.0,Cuba,Bronze
4436,Irene Camber-Corno,26.0,Italy,Gold
4437,Irene Camber-Corno,34.0,Italy,Bronze
4438,Luigi Cambiaso,25.0,Italy,Gold
4439,Luigi Cambiaso,29.0,Italy,Gold
4440,"Asuka Antonio ""Aska"" Cambridge",23.0,Japan,Silver
4441,Ibrahim Camejo Savas,26.0,Cuba,Bronze
4442,"Bertland ""Bert"" Cameron",28.0,Jamaica,Silver
4443,Hilda May Cameron (-Young),23.0,Canada,Bronze
4444,"John Archibald ""Jack"" Cameron",21.0,Canada,Gold
4445,Michelle A. Cameron (-Coulter),25.0,Canada,Gold
4446,Tracy Cameron,33.0,Canada,Bronze
4447,Brett Camerota,25.0,United States,Silver
4448,Carmelo Flix Camet,23.0,Argentina,Bronze
4449,Werner Camichel,26.0,Switzerland-1,Gold
4450,Tullio Camillotti,26.0,Italy,Silver
4451,Tiago Henrique de Oliveira Camilo,18.0,Brazil,Silver
4452,Tiago Henrique de Oliveira Camilo,26.0,Brazil,Bronze
4453,Roberto Cammarelle,24.0,Italy,Bronze
4454,Roberto Cammarelle,28.0,Italy,Gold
4455,Roberto Cammarelle,31.0,Italy,Silver
4456,Helmut Cmmerer,25.0,Germany,Silver
4457,"Alessandro ""Sandro"" Campagna",29.0,Italy,Gold
4458,Loris Campana,25.0,Italy,Gold
4459,Alan Campbell,29.0,Great Britain,Bronze
4460,Bronte Campbell,22.0,Australia,Gold
4461,Cassie Dawin Campbell (-Pascall),24.0,Canada,Silver
4462,Cassie Dawin Campbell (-Pascall),28.0,Canada,Gold
4463,Cassie Dawin Campbell (-Pascall),32.0,Canada,Gold
4464,Cate Natalie Campbell,16.0,Australia,Bronze
4465,Cate Natalie Campbell,20.0,Australia,Gold
4466,Cate Natalie Campbell,24.0,Australia,Gold
4467,Cate Natalie Campbell,24.0,Australia,Silver
4468,Charles Ralph Campbell,26.0,Cobweb-1,Gold
4469,"Christopher Lundy ""Chris"" Campbell",37.0,United States,Bronze
4470,Colin Herbert Campbell,32.0,Great Britain,Gold
4471,Darren Andrew Campbell,27.0,Great Britain,Silver
4472,Darren Andrew Campbell,30.0,Great Britain,Gold
4473,Derrick Nathan Campbell,25.0,Canada,Gold
4474,"George Herrold ""Doc"" Campbell",30.0,Canada,Gold
4475,"Eugene Edward ""Gene"" Campbell",23.0,United States,Silver
4476,Ivor M. Campbell,26.0,Canada,Silver
4477,Jeannette Morven Campbell (-Peper),20.0,Argentina,Silver
4478,"Jeffrey Guy ""Jeff"" Campbell",25.0,United States,Silver
4479,"Jodocus David ""Jody"" Campbell",24.0,United States,Silver
4480,"Jodocus David ""Jody"" Campbell",28.0,United States,Silver
4481,John Alan Campbell,21.0,Great Britain,Silver
4482,Luke Campbell,24.0,Great Britain,Gold
4483,"Milton Gray ""Milt"" Campbell",18.0,United States,Silver
4484,"Milton Gray ""Milt"" Campbell",22.0,United States,Gold
4485,George Peter Campbell,24.0,United States,Silver
4486,George Peter Campbell,28.0,United States,Silver
4487,"Anthony Eugene ""Tonie"" Campbell",28.0,United States,Bronze
4488,Walter Islay Hamilton Verschoyle-Campbell,21.0,Ireland-2,Silver
4489,Veronica Angella Campbell-Brown,18.0,Jamaica,Silver
4490,Veronica Angella Campbell-Brown,22.0,Jamaica,Bronze
4491,Veronica Angella Campbell-Brown,22.0,Jamaica,Gold
4492,Veronica Angella Campbell-Brown,26.0,Jamaica,Gold
4493,Veronica Angella Campbell-Brown,30.0,Jamaica,Bronze
4494,Veronica Angella Campbell-Brown,30.0,Jamaica,Silver
4495,Veronica Angella Campbell-Brown,34.0,Jamaica,Silver
4496,Erich Campe,20.0,Germany,Silver
4497,Ral Campero Nez,28.0,Mexico,Bronze
4498,Alisa Peta Camplin (-Warner),27.0,Australia,Gold
4499,Alisa Peta Camplin (-Warner),31.0,Australia,Bronze
4500,Antonio Cmpolo,31.0,Uruguay,Gold
4501,Niccol Campriani,24.0,Italy,Silver
4502,Niccol Campriani,24.0,Italy,Gold
4503,Niccol Campriani,28.0,Italy,Gold
4504,Eyp Can,19.0,Turkey,Bronze
4505,Adhemar Canavessi,24.0,Uruguay,Gold
4506,Fabian Cancellara,27.0,Switzerland,Silver
4507,Fabian Cancellara,27.0,Switzerland,Gold
4508,Fabian Cancellara,35.0,Switzerland,Gold
4509,Philippe Christophe Luciene Candeloro,21.0,France,Bronze
4510,Philippe Christophe Luciene Candeloro,25.0,France,Bronze
4511,douard Candeveau,22.0,Switzerland,Bronze
4512,douard Candeveau,26.0,Switzerland,Gold
4513,Hans Candrian,29.0,Switzerland-1,Bronze
4514,Fernand mile Canelle,18.0,USFSA,Silver
4515,Henry Albert Canet,34.0,France,Bronze
4516,Pierre Henri Canivet,33.0,France,Bronze
4517,Rafael Caizares Poey,22.0,Cuba,Bronze
4518,Ferrol Cannard,27.0,France,Bronze
4519,George Walter Canning,30.0,Great Britain,Gold
4520,Giovanni Canova,39.0,Italy,Gold
4521,Giovanni Canova,43.0,Italy,Bronze
4522,Luca Cantagalli,30.0,Italy,Silver
4523,Fernand Canteloube,19.0,France,Bronze
4524,Fernand Canteloube,19.0,France,Gold
4525,Ernesto Canto Gudio,24.0,Mexico,Gold
4526,Flvio Vianna de Ulha Canto,29.0,Brazil,Bronze
4527,"Luigi ""Gino"" Cantone",31.0,Italy,Gold
4528,"Luigi ""Gino"" Cantone",31.0,Italy,Silver
4529,Christian Cantwell,27.0,United States,Silver
4530,Cao Lei,24.0,China,Gold
4531,Cao Mianying,29.0,China,Silver
4532,Cao Yuan,17.0,China,Gold
4533,Cao Yuan,21.0,China,Gold
4534,Cao Yuan,21.0,China,Bronze
4535,Cao Zhongrong,30.0,China,Silver
4536,Reto Capadrutt,19.0,Switzerland-2,Silver
4537,Reto Capadrutt,23.0,Switzerland-1,Silver
4538,Libor Capalini,31.0,Czech Republic,Bronze
4539,Joan Capdevila Mndez,22.0,Spain,Silver
4540,Frantiek apek,33.0,Czechoslovakia,Gold
4541,Christophe Capelle,28.0,France,Gold
4542,Nadine Capellmann (-Biffar-),35.0,Germany,Gold
4543,Nadine Capellmann (-Biffar-),43.0,Elvis Va,Gold
4544,Lee Capes (-Nobbs),26.0,Australia,Gold
4545,Michelle Edith Capes-Hager,21.0,Australia,Gold
4546,Joaqun Capilla Prez,19.0,Mexico,Bronze
4547,Joaqun Capilla Prez,23.0,Mexico,Silver
4548,Joaqun Capilla Prez,27.0,Mexico,Bronze
4549,Joaqun Capilla Prez,27.0,Mexico,Gold
4550,Vlado aplji,22.0,Yugoslavia,Bronze
4551,Tranquilo Capozzo Zironda,34.0,Argentina,Gold
4552,Federico Cappellazzo,23.0,Italy,Bronze
4553,Giulio Cappelli,25.0,Italy,Gold
4554,Sergio Caprari,20.0,Italy,Silver
4555,Jennifer Marie Capriati,16.0,United States,Gold
4556,Corina Oana Cprioriu,26.0,Romania,Silver
4557,Marta Capurso,25.0,Italy,Bronze
4558,Petre Capusta,23.0,Romania,Silver
4559,Oreste Capuzzo,23.0,Italy,Gold
4560,Bruno Carabetta,22.0,France,Bronze
4561,Benot Pierre Caranobe,28.0,France,Bronze
4562,Michael Carbajal,21.0,United States,Silver
4563,Sally May Carbon (-Bell),21.0,Australia,Gold
4564,Lorenzo Carboncini,23.0,Italy,Silver
4565,Ona Carbonell Ballestero,22.0,Spain,Silver
4566,Ona Carbonell Ballestero,22.0,Spain,Bronze
4567,"Patricia ""Patty"" Cardenas",23.0,United States,Silver
4568,James Farquhar Cardno,23.0,Great Britain,Bronze
4569,Rogrio Sampaio Cardoso,24.0,Brazil,Gold
4570,Jos Saturnino Cardozo Otaz,33.0,Paraguay,Silver
4571,"Hamilton ""Careca"" de Souza",19.0,Brazil,Silver
4572,Jacques Carette,25.0,France,Bronze
4573,Mary Louise Carew (-Armstrong),18.0,United States,Gold
4574,Ashley Carey,23.0,Australia,Silver
4575,Kenneth Anton Carey,39.0,Angelita,Gold
4576,"Richard John ""Rick"" Carey",21.0,United States,Gold
4577,George Aristides Caridia (Karidias-),39.0,Great Britain,Silver
4578,George Aristides Caridia (Karidias-),39.0,Great Britain-2,Silver
4579,Jacques Cariou,41.0,France,Gold
4580,Jacques Cariou,41.0,France,Silver
4581,Jacques Cariou,41.0,France,Bronze
4582,"Antnio Carlos ""Carlo"" Aguilar Gouveia",27.0,Brazil,Gold
4583,Carl Ehrenfried Carlberg,23.0,Sweden,Gold
4584,Gustaf Eric Carlberg,28.0,Sweden,Silver
4585,Gustaf Eric Carlberg,32.0,Sweden,Silver
4586,Gustaf Eric Carlberg,32.0,Sweden,Gold
4587,Gustaf Vilhelm Carlberg,26.0,Sweden,Bronze
4588,Gustaf Vilhelm Carlberg,28.0,Sweden,Silver
4589,Gustaf Vilhelm Carlberg,32.0,Sweden,Silver
4590,Gustaf Vilhelm Carlberg,32.0,Sweden,Gold
4591,Gustaf Vilhelm Carlberg,44.0,Sweden,Silver
4592,Gustaf Fredrik Carln,21.0,Sweden,Gold
4593,Per Arne Owe Carln,31.0,Sweden,Silver
4594,Per Arne Owe Carln,35.0,Sweden,Silver
4595,Laura Gabriela Crlescu-Badea,22.0,Romania,Bronze
4596,Laura Gabriela Crlescu-Badea,26.0,Romania,Gold
4597,Laura Gabriela Crlescu-Badea,26.0,Romania,Silver
4598,Per Hjalmar Ludvig Carleson,31.0,Sweden,Bronze
4599,Per Hjalmar Ludvig Carleson,35.0,Sweden,Silver
4600,Gillian Carleton,22.0,Canada,Bronze
4601,"Jesse Landis ""Lee"" Carleton",41.0,United States Golf Association-3,Bronze
4602,Arnaldo Carli,18.0,Italy,Gold
4603,"Jazmin Roxy ""Jazz"" Carlin",25.0,Great Britain,Silver
4604,"Daniel Thomas ""Dan"" Carlisle",28.0,United States,Bronze
4605,John Wesley Carlos,23.0,United States,Bronze
4606,Agnete Synnve Carlsen,25.0,Norway,Bronze
4607,Carl Christian Peder Carlsen,25.0,Denmark,Silver
4608,"Robert Earl ""Bob"" Carlson",27.0,Gallant,Silver
4609,Gustaf Johannes Carlson,29.0,Sweden,Bronze
4610,Conrad Marentius Carlsrud,22.0,Norway,Gold
4611,Conrad Marentius Carlsrud,24.0,Norway,Silver
4612,Carl Allan Carlsson (-Ekebck),21.0,Sweden,Bronze
4613,"Gustaf Vilhelm ""Gsta"" Carlsson",22.0,Sweden,Bronze
4614,Nils Gustav Henry Carlsson,30.0,Sweden,Gold
4615,Aron Lars-Gran Carlsson,30.0,Sweden,Silver
4616,Lily Marie Louise Carlstedt-Kelsby,22.0,Denmark,Bronze
4617,Guy Albert Carlton,30.0,United States,Bronze
4618,"William H. ""Bill"" Carlucci",29.0,United States,Bronze
4619,"Daniel Edwin ""Ed"" Carmichael",25.0,United States,Bronze
4620,Malcolm James Carmichael,24.0,Great Britain,Bronze
4621,Nelson Graham Carmichael,26.0,United States,Bronze
4622,"Phillip Patrick ""Phil"" Carmichael",24.0,Australasia,Gold
4623,Giovanni Carminucci,20.0,Italy,Bronze
4624,Giovanni Carminucci,20.0,Italy,Silver
4625,Pasquale Carminucci,22.0,Italy,Bronze
4626,"Robert John ""Bob"" Carmody",26.0,United States,Bronze
4627,Adriana Carmona Gutirrez,30.0,Venezuela,Bronze
4628,Wlter Carmona,27.0,Brazil,Bronze
4629,Olivia Frances Carnegie-Brown,25.0,Great Britain,Silver
4630,Arthur Ashton Carnell,46.0,Great Britain,Gold
4631,"Lester Nelson ""Les"" Carney",26.0,United States,Silver
4632,Denys John Carnill,26.0,Great Britain,Bronze
4633,Maurizio Carnino,18.0,Italy,Gold
4634,Maurizio Carnino,26.0,Italy,Silver
4635,"Carolina ""Carol"" Demartini de Albuquerque",31.0,Brazil,Gold
4636,"Christine ""Kiki"" Caron (-Garin)",16.0,France,Silver
4637,Stphan Malcolm Caron,22.0,France,Bronze
4638,Stphan Malcolm Caron,26.0,France,Bronze
4639,Stefano Carozzo,29.0,Italy,Bronze
4640,"Bernard ""Berend"" Carp",19.0,Oranje,Gold
4641,"Johan Robert ""Joop"" Carp",23.0,Oranje,Gold
4642,"Johan Robert ""Joop"" Carp",27.0,Willem-Six,Bronze
4643,Marissa Carpadios,26.0,Australia,Silver
4644,Luigi Arturo Carpaneda,30.0,Italy,Gold
4645,Luigi Arturo Carpaneda,34.0,Italy,Silver
4646,"Alexandra ""Alex"" Carpenter",19.0,United States,Silver
4647,Gordon C. Carpenter,28.0,United States,Gold
4648,"William Kenneth ""Ken"" Carpenter",23.0,United States,Gold
4649,Kip Carpenter,22.0,United States,Bronze
4650,Leonard Griswold Carpenter,21.0,United States,Gold
4651,"Helen Constance ""Connie"" Carpenter-Phinney",27.0,United States,Gold
4652,Arthur Carr,38.0,Great Britain,Bronze
4653,"William Arthur ""Bill"" Carr",22.0,United States,Gold
4654,"William John ""Bill"" Carr",23.0,Vesper Boat Club,Gold
4655,"Catherine L. ""Cathy"" Carr (-West)",18.0,United States,Gold
4656,"Richard John ""Dickie"" Carr",21.0,India,Gold
4657,Geoffrey Carr,26.0,Thames Rowing Club,Silver
4658,Henry William Carr,21.0,United States,Gold
4659,"Kenneth Alan ""Kenny"" Carr",20.0,United States,Gold
4660,"Nathaniel ""Nate"" Carr",28.0,United States,Bronze
4661,Sabin William Carr,23.0,United States,Gold
4662,Lorne Howland Carr-Harris,24.0,Great Britain,Bronze
4663,Cecilia Carranza Saroli,29.0,Argentina,Gold
4664,Pieralberto Carrara,31.0,Italy,Silver
4665,Michel Robert Carrega,37.0,France,Silver
4666,Ricardo Luis Carreras,22.0,United States,Bronze
4667,Alfredo Demetrio Carricaberry,27.0,Argentina,Silver
4668,Sara Maree Carrigan,23.0,Australia,Gold
4669,Gilberto Carrillo Quesada,21.0,Cuba,Silver
4670,Nancy Carrillo de la Paz,18.0,Cuba,Bronze
4671,Lisa Carrington,23.0,New Zealand,Gold
4672,Lisa Carrington,27.0,New Zealand,Gold
4673,Lisa Carrington,27.0,New Zealand,Bronze
4674,"Daniel Brendon ""Dan"" Carroll",21.0,Australasia,Gold
4675,"Daniel Brendon ""Dan"" Carroll",33.0,United States,Gold
4676,Joel Carroll,25.0,Australia,Bronze
4677,Julian Paul Carroll,17.0,Australia,Silver
4678,"Schuyler Anthony ""Sky"" Carron",26.0,United States-2,Bronze
4679,Michael Carruth,25.0,Ireland,Gold
4680,Colin Gordon Carruthers,33.0,Great Britain,Bronze
4681,Eric Dudley Carruthers,28.0,Great Britain,Bronze
4682,"Caitlin A. ""Kitty"" Carruthers (-Conrad)",22.0,United States-1,Silver
4683,Peter W. Carruthers,24.0,United States-1,Silver
4684,Stuart Cameron Carruthers,26.0,Australia,Bronze
4685,Gladys Helena Carson (-Hewitt),21.0,Great Britain,Bronze
4686,Wilhelm Emil Carstens,31.0,Favorite Hammonia-3,Bronze
4687,Fritze Wulff Carstensen (Nathansen-),23.0,Denmark,Silver
4688,Fabio Carta,24.0,Italy,Silver
4689,Hamish Clive Carter,33.0,New Zealand,Gold
4690,"Jeffrey J. ""Jeff"" Carter",29.0,Canada,Gold
4691,Keith Eyre Carter,23.0,United States,Silver
4692,Michelle Denee Carter,30.0,United States,Gold
4693,"Michael D'Andrea ""Mike"" Carter",23.0,United States,Silver
4694,Nesta Carter,26.0,Jamaica,Gold
4695,"Vincent Lamar ""Vince"" Carter",23.0,United States,Gold
4696,"Nathaniel John ""Nate"" Cartmell",21.0,United States,Silver
4697,"Nathaniel John ""Nate"" Cartmell",25.0,United States,Bronze
4698,"Nathaniel John ""Nate"" Cartmell",25.0,United States,Gold
4699,"Consetta Anne ""Connie"" Caruccio-Lenz",29.0,United States,Bronze
4700,Oliver Caruso,22.0,Germany,Bronze
4701,"Edward Julius ""Ed"" Caruthers, Jr.",23.0,United States,Silver
4702,Magalys Esther Carvajal Rivera,23.0,Cuba,Gold
4703,Magalys Esther Carvajal Rivera,27.0,Cuba,Gold
4704,Oswald Armitrage Guy Carver,21.0,Cambridge University Boat Club-2,Bronze
4705,Claire Rhiannon Carver-Dias,23.0,Canada,Bronze
4706,Chad Robb Carvin,26.0,United States,Silver
4707,Anna Casagrande,21.0,Italy,Silver
4708,Sergio Casal Martnez,26.0,Spain,Silver
4709,Jol Casamayor Johnson,21.0,Cuba,Gold
4710,Alejandro Francisco Casaas Ramrez,22.0,Cuba,Silver
4711,Alejandro Francisco Casaas Ramrez,26.0,Cuba,Silver
4712,Auguste Georges Casanova,29.0,France,Bronze
4713,Oscar Casanovas,22.0,Argentina,Gold
4714,Tudor Casapu,28.0,Unified Team,Gold
4715,Caroline Casaretto,26.0,Germany,Gold
4716,Fabio Casartelli,21.0,Italy,Gold
4717,Demetrius Emmanuel Casdagli,23.0,Greece,Silver
4718,Demetrius Emmanuel Casdagli,23.0,Greece-1,Silver
4719,Xenophon Emmanuel Casdagli,26.0,Greece-2,Bronze
4720,Xenophon Emmanuel Casdagli,26.0,Greece-1,Silver
4721,Raffaello Caserta,23.0,Italy,Bronze
4722,Kellogg Kennon Venable Casey,30.0,United States,Silver
4723,Kellogg Kennon Venable Casey,30.0,United States,Gold
4724,"Levi Burnside ""Lee"" Casey",23.0,United States,Silver
4725,"Swintayla Marie ""Swin"" Cash",24.0,United States,Gold
4726,"Swintayla Marie ""Swin"" Cash",32.0,United States,Gold
4727,Karen Cashman (-Lehmann),22.0,United States,Bronze
4728,Vra slavsk (-Odloilov),18.0,Czechoslovakia,Silver
4729,Vra slavsk (-Odloilov),22.0,Czechoslovakia,Gold
4730,Vra slavsk (-Odloilov),22.0,Czechoslovakia,Silver
4731,Vra slavsk (-Odloilov),26.0,Czechoslovakia,Gold
4732,Vra slavsk (-Odloilov),26.0,Czechoslovakia,Silver
4733,Charlotte Caslick,21.0,Australia,Gold
4734,Erwin Casmir,32.0,Germany,Silver
4735,Erwin Casmir,40.0,Germany,Bronze
4736,Gustav Casmir,31.0,Germany,Silver
4737,Gustav Casmir,31.0,Germany,Gold
4738,Ernst Gustaf Casparsson,25.0,Sweden,Gold
4739,Andrea Cassar,20.0,Italy,Bronze
4740,Andrea Cassar,20.0,Italy,Gold
4741,Andrea Cassar,28.0,Italy,Gold
4742,Laurent Aim Cassayet-Armagnac,31.0,France,Silver
4743,Ollan Conley Cassell,27.0,United States,Gold
4744,Harold Kennedy Cassels,21.0,Great Britain,Gold
4745,Igor Cassina,26.0,Italy,Gold
4746,Luigi Castagnola,23.0,Italy,Silver
4747,Matteo Castaldo,30.0,Italy,Bronze
4748,Carlos Castao Panadero,25.0,Spain,Bronze
4749,Albert Casteleyns,19.0,Belgium,Bronze
4750,Daniel Jorge Castellani,27.0,Argentina,Bronze
4751,Giuseppe Castelli,24.0,Italy,Bronze
4752,Marissa Castelli,23.0,United States,Bronze
4753,Thora Gerda Sofie Castenschiold (-Carlheim-Gyllenskld),30.0,Denmark,Silver
4754,Alphonse Castex,21.0,France,Silver
4755,Yalennis Castillo Ramrez,22.0,Cuba,Silver
4756,Naomi Sandra Castle,26.0,Australia,Gold
4757,Frank Riley Castleman,27.0,United States,Silver
4758,Kristi Castlin,28.0,United States,Bronze
4759,Roberto Marcelo Castrillo Garca,39.0,Cuba,Bronze
4760,Danel Castro Muagorri,24.0,Cuba,Silver
4761,Hctor Castro,23.0,Uruguay,Gold
4762,Omar Catari Peraza,20.0,Venezuela,Bronze
4763,Romolo Catasta,25.0,Italy,Bronze
4764,Tamika Devonne Catchings,25.0,United States,Gold
4765,Tamika Devonne Catchings,29.0,United States,Gold
4766,Tamika Devonne Catchings,33.0,United States,Gold
4767,Tamika Devonne Catchings,37.0,United States,Gold
4768,"Ethel Hannah Catherwood (-McLaren, -Mitchell)",20.0,Canada,Gold
4769,Kelly Catlin,20.0,United States,Silver
4770,Jan Magnus Cato,25.0,Sweden,Silver
4771,Sylvio Paul Cator,27.0,Haiti,Silver
4772,Antonio Cattalinich,29.0,Italy,Bronze
4773,Francesco Cattalinich,32.0,Italy,Bronze
4774,Simeone Cattalinich,34.0,Italy,Bronze
4775,George James Cattanach,25.0,Winnipeg Shamrocks-1,Gold
4776,Charles Catterall,21.0,South Africa,Silver
4777,Philippe Louis Eugne Cattiau,27.0,France,Silver
4778,Philippe Louis Eugne Cattiau,31.0,France,Silver
4779,Philippe Louis Eugne Cattiau,31.0,France,Gold
4780,Philippe Louis Eugne Cattiau,35.0,France,Silver
4781,Philippe Louis Eugne Cattiau,40.0,France,Gold
4782,Philippe Louis Eugne Cattiau,44.0,France,Bronze
4783,Ferdinand Cattini,31.0,Switzerland,Bronze
4784,Hans Cattini,34.0,Switzerland,Bronze
4785,"Robert Lewis ""Bob"" Cattrall",26.0,Great Britain,Bronze
4786,Jean Baptiste Albert Joseph Cau,25.0,Cercle de l'Aviron Roubaix-4,Gold
4787,Tracy Ann Caulkins (-Stockwell),21.0,United States,Gold
4788,Terrance Davan Cauthen,20.0,United States,Bronze
4789,Auguste Baptiste Cavadini,34.0,France,Bronze
4790,Carlo Cavagnoli,21.0,Italy,Bronze
4791,Massimo Cavaliere,25.0,Italy,Bronze
4792,Martina Cavallero,22.0,Argentina,Silver
4793,Pablo Oscar Cavallero Rodrguez,22.0,Argentina,Silver
4794,Franco Cavallo,36.0,Italy,Bronze
4795,Roberto Diego Lorenzo Cavanagh y Hearne,21.0,Argentina,Gold
4796,"Christopher Carl ""Chris"" Cavanaugh",22.0,United States,Gold
4797,Patrik avar,25.0,Croatia,Gold
4798,Mark Simon Cavendish,31.0,Great Britain,Silver
4799,Milorad avi,24.0,Serbia,Silver
4800,"Warren Jay ""Rex"" Cawley",24.0,United States,Gold
